Task_ID,Department,Task_Type,Priority,Deadline_Days,Estimated_Hours,Resource_Available,Optimization_Score
589,HR,Development,3,29,8,0,9.344827586206897
233,HR,Payment,3,29,10,0,9.344827586206897
2231,Finance,Campaign,3,29,4,0,9.344827586206897
2037,Finance,Payment,3,29,12,0,9.344827586206897
835,Marketing,Campaign,3,29,5,0,9.344827586206897
2791,Finance,Campaign,3,29,4,0,9.344827586206897
2170,HR,Hiring,3,29,5,0,9.344827586206897
2460,Finance,Development,3,29,13,0,9.344827586206897
2743,Tech,Development,3,29,17,0,9.344827586206897
519,HR,Payment,3,29,5,0,9.344827586206897
2270,HR,Development,3,29,16,0,9.344827586206897
1914,Finance,Development,3,29,8,0,9.344827586206897
2054,HR,Support,3,30,10,0,9.333333333333334
1435,HR,Campaign,2,3,12,0,9.333333333333334
1447,HR,Hiring,2,3,15,0,9.333333333333334
2640,HR,Hiring,2,3,6,0,9.333333333333334
2535,Finance,Support,3,30,18,0,9.333333333333334
2156,HR,Hiring,2,3,19,0,9.333333333333334
430,HR,Campaign,3,30,20,0,9.333333333333334
2844,Tech,Campaign,3,30,8,0,9.333333333333334
1022,Marketing,Development,3,30,12,0,9.333333333333334
2332,Finance,Support,2,3,3,0,9.333333333333334
402,HR,Payment,3,30,15,0,9.333333333333334
184,Tech,Campaign,2,3,3,0,9.333333333333334
1956,Marketing,Payment,3,30,3,0,9.333333333333334
2532,Finance,Campaign,2,3,1,0,9.333333333333334
257,Tech,Support,2,3,10,0,9.333333333333334
1556,Marketing,Payment,2,3,17,0,9.333333333333334
2182,Marketing,Campaign,2,3,2,0,9.333333333333334
762,Finance,Development,2,3,7,0,9.333333333333334
74,Finance,Hiring,1,8,16,1,9.25
229,Marketing,Development,1,8,2,1,9.25
811,Tech,Payment,1,9,9,1,9.11111111111111
905,Tech,Support,1,9,15,1,9.11111111111111
2432,HR,Development,1,9,18,1,9.11111111111111
234,HR,Campaign,1,9,15,1,9.11111111111111
1835,HR,Support,1,9,9,1,9.11111111111111
1125,Finance,Hiring,1,9,7,1,9.11111111111111
1605,HR,Campaign,1,9,10,1,9.11111111111111
2507,Marketing,Development,1,9,17,1,9.11111111111111
2752,Marketing,Payment,1,9,13,1,9.11111111111111
895,HR,Hiring,1,9,10,1,9.11111111111111
1748,Marketing,Payment,1,9,11,1,9.11111111111111
2318,Marketing,Hiring,1,10,16,1,9.0
648,Marketing,Payment,1,10,13,1,9.0
2542,Marketing,Support,1,10,14,1,9.0
563,Tech,Support,1,10,9,1,9.0
772,Marketing,Hiring,1,10,17,1,9.0
2946,Finance,Support,1,10,12,1,9.0
1232,HR,Support,1,10,12,1,9.0
1093,HR,Hiring,1,10,10,1,9.0
1861,Finance,Support,1,10,17,1,9.0
1778,Tech,Hiring,1,11,15,1,8.90909090909091
809,Finance,Campaign,1,11,10,1,8.90909090909091
1085,Finance,Campaign,1,11,12,1,8.90909090909091
27,Finance,Support,1,11,13,1,8.90909090909091
1982,HR,Hiring,1,11,12,1,8.90909090909091
2026,Finance,Campaign,1,11,19,1,8.90909090909091
31,Marketing,Payment,1,11,16,1,8.90909090909091
440,Tech,Support,1,11,16,1,8.90909090909091
1837,Finance,Development,1,11,1,1,8.90909090909091
646,Marketing,Hiring,1,11,19,1,8.90909090909091
2952,Tech,Campaign,1,11,11,1,8.90909090909091
604,Finance,Hiring,1,11,6,1,8.90909090909091
436,HR,Payment,1,11,8,1,8.90909090909091
2646,Tech,Hiring,1,11,8,1,8.90909090909091
1467,Finance,Campaign,1,12,2,1,8.833333333333334
277,Marketing,Payment,1,12,14,1,8.833333333333334
1678,Tech,Hiring,1,12,6,1,8.833333333333334
768,HR,Campaign,1,12,8,1,8.833333333333334
2497,HR,Campaign,1,12,9,1,8.833333333333334
1211,Marketing,Support,1,12,10,1,8.833333333333334
888,Finance,Development,1,12,18,1,8.833333333333334
1012,Marketing,Hiring,1,12,1,1,8.833333333333334
138,Marketing,Campaign,1,13,4,1,8.76923076923077
1662,Tech,Development,1,13,12,1,8.76923076923077
191,Tech,Campaign,1,13,17,1,8.76923076923077
801,Marketing,Support,1,13,11,1,8.76923076923077
1604,Marketing,Development,1,13,1,1,8.76923076923077
456,Tech,Development,1,13,9,1,8.76923076923077
2502,Tech,Campaign,1,13,6,1,8.76923076923077
1226,Finance,Payment,1,13,20,1,8.76923076923077
2338,Finance,Hiring,1,13,19,1,8.76923076923077
1502,Finance,Support,1,13,10,1,8.76923076923077
2528,Marketing,Hiring,1,14,9,1,8.714285714285715
291,Marketing,Campaign,1,14,13,1,8.714285714285715
745,Tech,Support,1,14,11,1,8.714285714285715
2915,Marketing,Development,1,14,1,1,8.714285714285715
1038,Tech,Support,1,14,11,1,8.714285714285715
2213,Finance,Hiring,1,14,13,1,8.714285714285715
1821,Tech,Hiring,1,14,8,1,8.714285714285715
2758,HR,Support,1,14,3,1,8.714285714285715
1284,Marketing,Campaign,1,14,4,1,8.714285714285715
1657,Finance,Payment,1,14,11,1,8.714285714285715
1761,HR,Hiring,1,14,18,1,8.714285714285715
2082,HR,Support,1,14,6,1,8.714285714285715
1279,Marketing,Campaign,1,15,8,1,8.666666666666666
2345,Marketing,Payment,1,15,17,1,8.666666666666666
1637,Marketing,Support,1,15,3,1,8.666666666666666
1472,Finance,Hiring,1,15,6,1,8.666666666666666
1513,Marketing,Support,1,15,1,1,8.666666666666666
47,HR,Payment,1,15,6,1,8.666666666666666
816,Marketing,Payment,1,15,11,1,8.666666666666666
12,Tech,Support,1,15,3,1,8.666666666666666
2929,Finance,Support,1,16,7,1,8.625
1214,Finance,Support,1,16,15,1,8.625
1081,Tech,Payment,1,16,9,1,8.625
165,Finance,Campaign,1,16,3,1,8.625
1933,Marketing,Campaign,1,16,13,1,8.625
998,HR,Campaign,1,16,13,1,8.625
2007,HR,Campaign,1,16,17,1,8.625
2453,Finance,Development,1,16,9,1,8.625
1253,HR,Campaign,1,16,12,1,8.625
2590,Tech,Campaign,1,16,3,1,8.625
1326,Marketing,Support,1,16,11,1,8.625
548,HR,Support,1,16,8,1,8.625
922,Tech,Campaign,1,16,19,1,8.625
1381,Finance,Payment,1,16,20,1,8.625
781,Marketing,Hiring,1,17,2,1,8.588235294117647
1728,Marketing,Payment,1,17,18,1,8.588235294117647
972,Tech,Payment,1,17,5,1,8.588235294117647
2095,Tech,Campaign,1,17,16,1,8.588235294117647
2090,Marketing,Payment,1,17,13,1,8.588235294117647
45,HR,Hiring,1,17,11,1,8.588235294117647
381,HR,Development,1,17,1,1,8.588235294117647
1989,Tech,Support,1,17,14,1,8.588235294117647
2329,Tech,Development,1,18,6,1,8.555555555555555
2764,Marketing,Payment,1,18,19,1,8.555555555555555
2154,Marketing,Payment,1,18,13,1,8.555555555555555
1849,Marketing,Campaign,1,18,5,1,8.555555555555555
2454,Tech,Payment,1,18,5,1,8.555555555555555
2470,HR,Payment,1,18,2,1,8.555555555555555
2518,Finance,Development,1,18,16,1,8.555555555555555
2475,HR,Campaign,1,18,5,1,8.555555555555555
1475,HR,Campaign,1,19,17,1,8.526315789473685
1626,Tech,Payment,1,19,19,1,8.526315789473685
2725,Marketing,Campaign,1,19,14,1,8.526315789473685
418,Finance,Payment,1,19,2,1,8.526315789473685
1224,Tech,Development,1,19,12,1,8.526315789473685
1957,Finance,Payment,1,19,15,1,8.526315789473685
2226,Marketing,Hiring,1,19,18,1,8.526315789473685
557,HR,Development,1,19,10,1,8.526315789473685
452,Finance,Hiring,1,19,14,1,8.526315789473685
1393,HR,Payment,1,19,9,1,8.526315789473685
1634,Tech,Development,1,19,13,1,8.526315789473685
296,HR,Support,1,19,12,1,8.526315789473685
2691,HR,Payment,1,19,5,1,8.526315789473685
2142,Finance,Development,1,19,19,1,8.526315789473685
1712,Marketing,Hiring,2,4,6,0,8.5
2137,Finance,Campaign,2,4,16,0,8.5
1148,Finance,Support,1,20,13,1,8.5
1048,Marketing,Payment,1,20,20,1,8.5
2555,Marketing,Payment,2,4,15,0,8.5
2374,HR,Development,1,20,18,1,8.5
910,Finance,Campaign,2,4,4,0,8.5
1068,Tech,Development,2,4,11,0,8.5
1063,Tech,Payment,2,4,6,0,8.5
1095,Finance,Campaign,2,4,3,0,8.5
2108,Tech,Development,2,4,2,0,8.5
1519,HR,Support,1,20,10,1,8.5
1171,HR,Hiring,2,4,18,0,8.5
2304,Marketing,Development,1,20,5,1,8.5
391,Tech,Support,2,4,16,0,8.5
1773,Marketing,Development,2,4,14,0,8.5
1913,Finance,Development,2,4,4,0,8.5
1003,Marketing,Campaign,2,4,2,0,8.5
2713,Finance,Support,2,4,4,0,8.5
2249,HR,Campaign,1,20,10,1,8.5
691,Finance,Campaign,1,20,7,1,8.5
1410,Finance,Support,2,4,3,0,8.5
1403,Marketing,Campaign,2,4,1,0,8.5
2572,Marketing,Campaign,2,4,13,0,8.5
1856,Finance,Campaign,2,4,3,0,8.5
1565,Tech,Hiring,2,4,7,0,8.5
2187,Marketing,Support,2,4,3,0,8.5
2558,Tech,Payment,1,20,20,1,8.5
1305,Finance,Development,1,20,15,1,8.5
1184,HR,Development,1,21,14,1,8.476190476190476
1178,HR,Payment,1,21,12,1,8.476190476190476
2349,HR,Support,1,21,20,1,8.476190476190476
2276,Marketing,Development,1,21,6,1,8.476190476190476
2722,Marketing,Campaign,1,21,15,1,8.476190476190476
2184,Finance,Hiring,1,21,9,1,8.476190476190476
59,Tech,Support,1,21,8,1,8.476190476190476
2591,Finance,Payment,1,21,2,1,8.476190476190476
1230,Tech,Hiring,1,21,14,1,8.476190476190476
716,HR,Support,1,21,8,1,8.476190476190476
1169,Tech,Hiring,1,22,19,1,8.454545454545455
523,Finance,Support,1,22,4,1,8.454545454545455
2268,HR,Campaign,1,22,10,1,8.454545454545455
2712,Tech,Campaign,1,22,7,1,8.454545454545455
1005,Marketing,Hiring,1,22,2,1,8.454545454545455
2408,Tech,Development,1,22,16,1,8.454545454545455
1791,Marketing,Campaign,1,22,3,1,8.454545454545455
2679,Tech,Payment,1,22,20,1,8.454545454545455
2551,HR,Payment,1,22,18,1,8.454545454545455
1948,Finance,Payment,1,22,18,1,8.454545454545455
1585,Finance,Hiring,1,22,2,1,8.454545454545455
2789,Finance,Support,1,22,4,1,8.454545454545455
3000,HR,Campaign,1,22,7,1,8.454545454545455
1096,Finance,Campaign,1,23,5,1,8.434782608695652
2707,Marketing,Payment,1,23,5,1,8.434782608695652
887,Marketing,Development,1,23,19,1,8.434782608695652
1733,Tech,Hiring,1,23,6,1,8.434782608695652
213,Marketing,Payment,1,23,4,1,8.434782608695652
1792,Finance,Hiring,1,23,16,1,8.434782608695652
611,Marketing,Payment,1,23,4,1,8.434782608695652
1322,Tech,Development,1,23,13,1,8.434782608695652
2840,Tech,Hiring,1,23,7,1,8.434782608695652
1572,HR,Development,1,23,3,1,8.434782608695652
1377,HR,Hiring,1,23,19,1,8.434782608695652
1938,Finance,Development,1,24,1,1,8.416666666666666
631,Marketing,Support,1,24,15,1,8.416666666666666
1776,HR,Support,1,24,15,1,8.416666666666666
395,Tech,Development,1,24,15,1,8.416666666666666
1769,Tech,Payment,1,24,6,1,8.416666666666666
2393,HR,Support,1,24,3,1,8.416666666666666
675,HR,Campaign,1,24,18,1,8.416666666666666
1297,Tech,Payment,1,24,6,1,8.416666666666666
783,HR,Payment,1,24,1,1,8.416666666666666
1160,HR,Development,1,25,9,1,8.4
2405,Tech,Hiring,1,25,12,1,8.4
2167,HR,Payment,1,25,3,1,8.4
1083,Marketing,Development,1,25,8,1,8.4
2357,Finance,Development,1,25,17,1,8.4
1587,Marketing,Support,1,25,19,1,8.4
67,HR,Support,1,25,6,1,8.4
2864,Tech,Hiring,1,25,1,1,8.4
2386,Finance,Support,1,25,14,1,8.4
2649,Tech,Payment,1,26,9,1,8.384615384615385
1580,Tech,Development,1,26,3,1,8.384615384615385
1659,Marketing,Payment,1,26,6,1,8.384615384615385
830,HR,Development,1,26,18,1,8.384615384615385
1545,HR,Development,1,26,5,1,8.384615384615385
465,HR,Hiring,1,26,2,1,8.384615384615385
1669,Tech,Campaign,1,26,18,1,8.384615384615385
1962,Marketing,Payment,1,26,16,1,8.384615384615385
2955,Finance,Campaign,1,26,4,1,8.384615384615385
643,HR,Payment,1,26,6,1,8.384615384615385
2014,HR,Development,1,26,13,1,8.384615384615385
2192,Marketing,Hiring,1,26,13,1,8.384615384615385
2310,Tech,Development,1,26,3,1,8.384615384615385
1461,Marketing,Payment,1,26,18,1,8.384615384615385
93,Finance,Hiring,1,26,6,1,8.384615384615385
1251,Tech,Payment,1,27,8,1,8.37037037037037
1044,Marketing,Campaign,1,27,15,1,8.37037037037037
218,Marketing,Hiring,1,27,9,1,8.37037037037037
324,Finance,Payment,1,27,10,1,8.37037037037037
1442,Finance,Hiring,1,27,19,1,8.37037037037037
2273,Marketing,Campaign,1,28,14,1,8.357142857142858
180,Tech,Campaign,1,28,18,1,8.357142857142858
2710,HR,Support,1,28,4,1,8.357142857142858
1517,Tech,Campaign,1,28,18,1,8.357142857142858
2753,Tech,Development,1,28,20,1,8.357142857142858
122,Marketing,Development,1,29,20,1,8.344827586206897
1770,Marketing,Development,1,29,19,1,8.344827586206897
472,HR,Development,1,29,6,1,8.344827586206897
2400,HR,Support,1,29,15,1,8.344827586206897
2166,Tech,Payment,1,29,2,1,8.344827586206897
944,Marketing,Support,1,29,6,1,8.344827586206897
1961,Finance,Hiring,1,29,20,1,8.344827586206897
2689,Marketing,Campaign,1,29,19,1,8.344827586206897
1261,Tech,Support,1,29,6,1,8.344827586206897
1143,HR,Hiring,1,29,8,1,8.344827586206897
1270,Finance,Development,1,30,7,1,8.333333333333334
832,Marketing,Payment,1,30,11,1,8.333333333333334
2625,HR,Hiring,1,30,9,1,8.333333333333334
1017,Finance,Development,1,30,17,1,8.333333333333334
1176,Tech,Development,1,30,17,1,8.333333333333334
1082,Marketing,Hiring,1,30,14,1,8.333333333333334
1233,Marketing,Hiring,1,30,2,1,8.333333333333334
2272,Marketing,Payment,1,30,8,1,8.333333333333334
1282,Tech,Campaign,1,30,12,1,8.333333333333334
2914,HR,Hiring,1,30,13,1,8.333333333333334
1553,Tech,Campaign,1,30,19,1,8.333333333333334
906,Finance,Campaign,1,30,11,1,8.333333333333334
1130,Finance,Support,1,30,12,1,8.333333333333334
1731,Finance,Campaign,1,30,15,1,8.333333333333334
2068,Marketing,Hiring,1,2,18,0,8.0
2873,Marketing,Campaign,2,5,19,0,8.0
426,Marketing,Support,1,2,3,0,8.0
1456,Marketing,Support,1,2,13,0,8.0
2354,HR,Development,2,5,4,0,8.0
514,Finance,Support,2,5,20,0,8.0
2396,HR,Hiring,2,5,4,0,8.0
707,HR,Support,1,2,13,0,8.0
1714,Marketing,Hiring,2,5,16,0,8.0
2505,Finance,Support,2,5,16,0,8.0
2876,Finance,Development,1,2,11,0,8.0
524,Tech,Payment,2,5,8,0,8.0
2104,Finance,Hiring,2,5,12,0,8.0
1023,Finance,Development,1,2,12,0,8.0
1504,Tech,Development,1,2,20,0,8.0
2793,Marketing,Hiring,2,5,14,0,8.0
24,HR,Support,1,2,1,0,8.0
812,Tech,Support,2,6,20,0,7.666666666666667
1995,Marketing,Development,2,6,12,0,7.666666666666667
2367,Finance,Support,2,6,5,0,7.666666666666667
1389,Tech,Campaign,2,6,7,0,7.666666666666667
2587,Finance,Support,2,6,7,0,7.666666666666667
2031,Tech,Payment,2,6,7,0,7.666666666666667
1937,Tech,Hiring,2,6,16,0,7.666666666666667
1498,HR,Hiring,2,7,1,0,7.428571428571429
2350,HR,Payment,2,7,13,0,7.428571428571429
2776,HR,Development,2,7,7,0,7.428571428571429
298,Tech,Support,2,7,6,0,7.428571428571429
249,Marketing,Payment,2,7,4,0,7.428571428571429
1531,Finance,Hiring,2,7,7,0,7.428571428571429
651,Tech,Payment,2,7,13,0,7.428571428571429
319,Tech,Payment,2,7,8,0,7.428571428571429
1290,Marketing,Hiring,2,7,5,0,7.428571428571429
537,HR,Support,2,7,18,0,7.428571428571429
453,Finance,Hiring,2,7,11,0,7.428571428571429
800,Tech,Hiring,2,8,13,0,7.25
2808,Tech,Development,2,8,6,0,7.25
2503,Marketing,Development,2,8,3,0,7.25
1155,HR,Development,2,8,13,0,7.25
1443,HR,Support,2,8,7,0,7.25
2440,Tech,Payment,2,8,6,0,7.25
212,Tech,Support,2,8,7,0,7.25
2701,Marketing,Hiring,2,8,20,0,7.25
2355,Finance,Campaign,2,9,8,0,7.111111111111111
999,HR,Campaign,2,9,15,0,7.111111111111111
1518,Tech,Support,2,9,8,0,7.111111111111111
2934,Marketing,Campaign,2,9,4,0,7.111111111111111
1094,Tech,Hiring,2,9,3,0,7.111111111111111
2951,Finance,Hiring,2,9,14,0,7.111111111111111
1515,HR,Support,2,9,18,0,7.111111111111111
2433,Finance,Support,2,9,7,0,7.111111111111111
1058,Tech,Campaign,2,9,17,0,7.111111111111111
665,Marketing,Payment,2,9,12,0,7.111111111111111
2576,Finance,Support,2,9,14,0,7.111111111111111
2193,Finance,Support,2,9,12,0,7.111111111111111
1785,Tech,Hiring,2,9,2,0,7.111111111111111
2916,Marketing,Hiring,2,9,12,0,7.111111111111111
1107,Marketing,Payment,2,9,1,0,7.111111111111111
6,HR,Campaign,2,9,15,0,7.111111111111111
1061,Marketing,Development,2,10,3,0,7.0
1859,Tech,Hiring,2,10,10,0,7.0
1037,HR,Payment,2,10,2,0,7.0
1930,Tech,Support,2,10,13,0,7.0
130,HR,Support,2,10,2,0,7.0
1480,HR,Support,2,10,13,0,7.0
2365,HR,Payment,2,10,6,0,7.0
2416,Finance,Development,2,10,14,0,7.0
977,HR,Payment,2,11,10,0,6.909090909090909
2036,Finance,Campaign,2,11,7,0,6.909090909090909
1998,Marketing,Campaign,2,11,16,0,6.909090909090909
1206,Finance,Hiring,2,11,15,0,6.909090909090909
1187,HR,Hiring,2,11,8,0,6.909090909090909
2628,Finance,Hiring,2,11,19,0,6.909090909090909
1922,Marketing,Development,2,11,4,0,6.909090909090909
1271,Finance,Hiring,2,11,2,0,6.909090909090909
1301,Tech,Campaign,2,11,10,0,6.909090909090909
428,HR,Development,2,11,20,0,6.909090909090909
2772,Marketing,Campaign,2,11,8,0,6.909090909090909
2127,Marketing,Support,2,11,7,0,6.909090909090909
255,Marketing,Hiring,2,11,3,0,6.909090909090909
1535,Tech,Support,2,12,2,0,6.833333333333333
1300,Finance,Payment,2,12,2,0,6.833333333333333
2437,Finance,Campaign,2,12,14,0,6.833333333333333
1917,HR,Support,2,12,10,0,6.833333333333333
44,HR,Campaign,2,12,13,0,6.833333333333333
125,Marketing,Payment,2,12,3,0,6.833333333333333
1421,Marketing,Campaign,2,12,17,0,6.833333333333333
586,Tech,Payment,2,12,11,0,6.833333333333333
1383,Tech,Payment,2,13,10,0,6.769230769230769
1867,Finance,Hiring,2,13,17,0,6.769230769230769
1414,HR,Development,2,13,10,0,6.769230769230769
2920,Finance,Support,2,13,8,0,6.769230769230769
1213,Finance,Campaign,2,13,1,0,6.769230769230769
2307,Finance,Development,2,13,2,0,6.769230769230769
2385,Marketing,Hiring,2,13,4,0,6.769230769230769
1227,Tech,Campaign,2,13,9,0,6.769230769230769
2770,Marketing,Support,2,13,18,0,6.769230769230769
2439,Tech,Development,2,13,15,0,6.769230769230769
2245,HR,Campaign,2,13,14,0,6.769230769230769
2926,Finance,Payment,2,13,19,0,6.769230769230769
1608,Marketing,Payment,2,13,4,0,6.769230769230769
2678,Finance,Payment,2,14,13,0,6.714285714285714
791,Finance,Development,2,14,6,0,6.714285714285714
73,Marketing,Campaign,2,14,16,0,6.714285714285714
1402,Tech,Development,2,14,10,0,6.714285714285714
1529,Finance,Payment,2,15,2,0,6.666666666666667
156,Finance,Development,2,15,3,0,6.666666666666667
242,Tech,Support,2,15,4,0,6.666666666666667
185,Marketing,Hiring,2,15,18,0,6.666666666666667
1830,Marketing,Development,2,15,18,0,6.666666666666667
2907,HR,Payment,2,15,5,0,6.666666666666667
1693,HR,Campaign,2,15,5,0,6.666666666666667
579,Finance,Campaign,2,15,20,0,6.666666666666667
1466,Finance,Campaign,2,15,4,0,6.666666666666667
43,Finance,Payment,2,15,9,0,6.666666666666667
1464,Tech,Support,2,15,15,0,6.666666666666667
2730,Marketing,Payment,2,16,20,0,6.625
2719,Tech,Payment,2,16,2,0,6.625
28,Finance,Hiring,2,16,12,0,6.625
2039,Finance,Development,2,16,5,0,6.625
423,Finance,Payment,2,16,5,0,6.625
1328,Marketing,Development,2,16,16,0,6.625
2493,HR,Support,2,16,9,0,6.625
983,HR,Development,2,17,17,0,6.588235294117647
1910,Marketing,Hiring,2,17,18,0,6.588235294117647
509,HR,Campaign,2,17,13,0,6.588235294117647
1152,Marketing,Hiring,2,17,12,0,6.588235294117647
2251,Marketing,Hiring,2,17,18,0,6.588235294117647
1272,Finance,Development,2,17,6,0,6.588235294117647
1915,HR,Payment,2,17,8,0,6.588235294117647
146,Tech,Payment,2,17,16,0,6.588235294117647
2029,Finance,Development,2,17,14,0,6.588235294117647
1346,Tech,Payment,2,17,13,0,6.588235294117647
1863,Tech,Development,2,17,6,0,6.588235294117647
2692,Marketing,Payment,2,18,18,0,6.555555555555555
195,Tech,Campaign,2,18,19,0,6.555555555555555
2513,Finance,Hiring,2,18,14,0,6.555555555555555
2882,Marketing,Development,2,18,16,0,6.555555555555555
505,Tech,Payment,2,18,19,0,6.555555555555555
1432,Marketing,Development,2,18,6,0,6.555555555555555
1646,Tech,Support,2,18,11,0,6.555555555555555
2971,HR,Development,2,18,19,0,6.555555555555555
2274,Finance,Hiring,2,18,5,0,6.555555555555555
1031,Tech,Hiring,2,18,8,0,6.555555555555555
2867,HR,Hiring,2,19,8,0,6.526315789473684
1665,Tech,Support,2,19,13,0,6.526315789473684
1407,Finance,Campaign,2,19,16,0,6.526315789473684
749,Marketing,Campaign,2,19,5,0,6.526315789473684
1720,Marketing,Campaign,2,19,4,0,6.526315789473684
822,HR,Support,2,19,11,0,6.526315789473684
226,Finance,Payment,2,19,11,0,6.526315789473684
1506,Tech,Development,2,19,17,0,6.526315789473684
1579,Finance,Payment,2,19,16,0,6.526315789473684
2927,HR,Hiring,2,19,18,0,6.526315789473684
1386,HR,Support,2,19,6,0,6.526315789473684
1715,Finance,Support,2,19,16,0,6.526315789473684
2942,Tech,Campaign,2,19,9,0,6.526315789473684
1735,Marketing,Campaign,2,19,3,0,6.526315789473684
900,Tech,Support,2,19,3,0,6.526315789473684
2818,Tech,Support,2,19,20,0,6.526315789473684
2055,Tech,Campaign,2,20,5,0,6.5
1639,Marketing,Hiring,2,20,1,0,6.5
2362,Finance,Development,2,20,13,0,6.5
222,Tech,Support,2,20,16,0,6.5
501,Tech,Hiring,2,20,6,0,6.5
336,HR,Payment,2,20,15,0,6.5
1755,Marketing,Hiring,2,20,20,0,6.5
2901,Finance,Hiring,2,20,20,0,6.5
1865,HR,Campaign,2,21,20,0,6.476190476190476
1427,Tech,Development,2,21,15,0,6.476190476190476
2673,Finance,Support,2,21,3,0,6.476190476190476
1653,Finance,Development,2,21,20,0,6.476190476190476
2101,Tech,Campaign,2,22,10,0,6.454545454545454
2697,HR,Payment,2,22,13,0,6.454545454545454
1451,HR,Support,2,22,13,0,6.454545454545454
2299,Tech,Development,2,22,14,0,6.454545454545454
1541,Tech,Hiring,2,22,12,0,6.454545454545454
2512,Marketing,Payment,2,22,2,0,6.454545454545454
958,Marketing,Development,2,22,17,0,6.454545454545454
2904,Finance,Hiring,2,22,15,0,6.454545454545454
715,HR,Payment,2,23,7,0,6.434782608695652
194,Tech,Payment,2,23,15,0,6.434782608695652
2785,Finance,Campaign,2,23,18,0,6.434782608695652
163,HR,Hiring,2,23,10,0,6.434782608695652
510,Finance,Campaign,2,23,18,0,6.434782608695652
2467,HR,Development,2,23,13,0,6.434782608695652
170,Finance,Support,2,23,19,0,6.434782608695652
2186,Tech,Hiring,2,23,4,0,6.434782608695652
1988,HR,Development,2,23,7,0,6.434782608695652
1378,Marketing,Development,2,23,19,0,6.434782608695652
2202,Finance,Support,2,23,2,0,6.434782608695652
1599,HR,Payment,2,23,12,0,6.434782608695652
1555,HR,Payment,2,23,8,0,6.434782608695652
388,Tech,Support,2,23,5,0,6.434782608695652
1742,Finance,Hiring,2,23,8,0,6.434782608695652
396,HR,Support,2,23,12,0,6.434782608695652
462,Marketing,Payment,2,24,9,0,6.416666666666667
2504,Finance,Development,2,24,20,0,6.416666666666667
1892,Finance,Hiring,2,24,17,0,6.416666666666667
1471,Marketing,Hiring,2,24,10,0,6.416666666666667
1804,HR,Support,2,24,8,0,6.416666666666667
624,Finance,Campaign,2,24,18,0,6.416666666666667
407,Finance,Payment,2,24,6,0,6.416666666666667
1324,Finance,Campaign,2,25,8,0,6.4
2235,Marketing,Payment,2,25,1,0,6.4
2501,Finance,Payment,2,25,12,0,6.4
2810,HR,Development,2,25,20,0,6.4
1896,Tech,Hiring,2,25,20,0,6.4
615,Finance,Campaign,2,25,5,0,6.4
2897,Finance,Campaign,2,25,2,0,6.4
844,Tech,Payment,2,25,17,0,6.4
268,HR,Development,2,25,19,0,6.4
1056,Marketing,Support,2,26,12,0,6.384615384615385
861,HR,Support,2,26,9,0,6.384615384615385
175,HR,Development,2,26,8,0,6.384615384615385
478,HR,Hiring,2,26,13,0,6.384615384615385
2194,Marketing,Payment,2,26,1,0,6.384615384615385
908,Tech,Campaign,2,26,13,0,6.384615384615385
1236,HR,Support,2,26,20,0,6.384615384615385
2734,HR,Campaign,2,26,8,0,6.384615384615385
2607,HR,Support,2,26,17,0,6.384615384615385
2294,HR,Support,2,26,4,0,6.384615384615385
60,Marketing,Campaign,2,26,1,0,6.384615384615385
281,HR,Campaign,2,27,7,0,6.37037037037037
890,Marketing,Payment,2,27,2,0,6.37037037037037
2107,Tech,Payment,2,27,7,0,6.37037037037037
2522,Finance,Hiring,2,27,1,0,6.37037037037037
2861,Tech,Hiring,2,27,13,0,6.37037037037037
2247,Marketing,Campaign,2,27,17,0,6.37037037037037
152,Tech,Payment,2,28,4,0,6.357142857142857
864,Finance,Campaign,2,28,3,0,6.357142857142857
967,Marketing,Support,2,28,15,0,6.357142857142857
978,HR,Campaign,2,28,8,0,6.357142857142857
2203,Tech,Development,2,28,15,0,6.357142857142857
2139,Finance,Support,2,28,4,0,6.357142857142857
1911,HR,Development,2,28,14,0,6.357142857142857
40,Tech,Payment,2,28,7,0,6.357142857142857
2693,HR,Campaign,2,28,18,0,6.357142857142857
214,Tech,Support,2,28,20,0,6.357142857142857
238,Finance,Campaign,2,28,18,0,6.357142857142857
2421,Marketing,Development,2,28,16,0,6.357142857142857
1903,Marketing,Campaign,2,28,14,0,6.357142857142857
562,Tech,Payment,2,28,11,0,6.357142857142857
2495,Marketing,Support,2,29,13,0,6.344827586206897
2200,Marketing,Payment,2,29,13,0,6.344827586206897
1686,Marketing,Hiring,2,29,15,0,6.344827586206897
2982,HR,Payment,2,29,20,0,6.344827586206897
2331,HR,Development,2,29,7,0,6.344827586206897
2066,HR,Campaign,2,29,1,0,6.344827586206897
1661,Tech,Campaign,2,29,11,0,6.344827586206897
2079,Tech,Payment,2,29,10,0,6.344827586206897
2757,Marketing,Development,2,29,3,0,6.344827586206897
220,Tech,Payment,2,29,7,0,6.344827586206897
777,Marketing,Development,2,29,15,0,6.344827586206897
868,Finance,Hiring,2,29,12,0,6.344827586206897
2895,Tech,Hiring,2,29,8,0,6.344827586206897
52,Finance,Hiring,2,29,19,0,6.344827586206897
1183,HR,Hiring,1,3,19,0,6.333333333333334
674,Finance,Hiring,1,3,16,0,6.333333333333334
2890,Tech,Payment,1,3,15,0,6.333333333333334
750,Finance,Support,1,3,12,0,6.333333333333334
